CITY,CITY AREA (PER KMSQ),date,MANAGEMENT_TYPE,TRAFFIC_VOLUME,SPEED,METRO TRIPS,BUS TRIPS,TOTAL PUBLIC TRANSPORT TRIP,AQI_mean,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,POPULATION DENSITY,Day_of_Week,Holiday_Flag,Season,congestion_index
BARCELONA,102,11/2/2023,AI- MANAGEMENT SYSTEM,12896.67,55.67953947,19552,1586208,136730,55,8.4,2.4,14.8,1.4,0,311,19.6,32.26264026,1016.2,0,1477,6,0,Winter,205.2023121
BARCELONA,102,11/3/2023,AI- MANAGEMENT SYSTEM,10664,46.1554251,19552,1586208,152033.3846,58,8.7,3.2,12.6,11.8,0,94,13,32.26264026,1016.6,0,1477,0,0,Winter,199.4910942
BARCELONA,102,11/4/2023,AI- MANAGEMENT SYSTEM,13802.07,60.25080972,19552,1586208,209023.1538,57,5.6,1.5,11.8,0,0,311,19,32.26264026,1017.4,0,1477,1,0,Winter,197.798165
BARCELONA,102,11/5/2023,AI- MANAGEMENT SYSTEM,14026.89,61.19506301,19552,1586208,158169.1268,48,7.3,4.1,11.8,0,0,324,11.2,32.26264026,1017.1,0,1477,2,0,Winter,202.5
BARCELONA,102,11/6/2023,AI- MANAGEMENT SYSTEM,14030.26,61.73489879,19552,1586208,214063.1538,57,10.8,6.7,17,0,0,352,12,32.26264026,1022,0,1477,3,0,Winter,207.9096045
BARCELONA,102,11/7/2023,AI- MANAGEMENT SYSTEM,14132.26,62.37036184,19552,1586208,189868,63,12.2,10.4,16.1,0,0,295,12.1,32.26264026,1023.1,0,1477,4,0,Winter,204.989605
BARCELONA,102,11/8/2023,AI- MANAGEMENT SYSTEM,14509.47,63.16786184,19552,1586208,164455,60,11.8,8.6,15.7,0.3,0,252,11.9,32.26264026,1020.9,0,1477,5,0,Winter,199.5327103
BARCELONA,102,11/9/2023,AI- MANAGEMENT SYSTEM,10058.45,42.60151277,19552,1586208,82385.0599,55,10.9,7,15.2,0,0,302,12.8,32.26264026,1021.2,0,1477,6,0,Winter,195.2755905
BARCELONA,102,11/10/2023,AI- MANAGEMENT SYSTEM,11708.72,49.59098381,19552,1586208,170636.6154,52,10,6.7,13.5,0,0,10,12.1,32.26264026,1017.2,0,1477,0,0,Winter,207.2538861
BARCELONA,102,11/11/2023,AI- MANAGEMENT SYSTEM,13335.89,57.93779605,19552,1586208,172150,55,11.8,9.2,15.4,0,0,339,9.7,32.26264026,1011.3,0,1477,1,0,Winter,199.1091314
BARCELONA,102,11/12/2023,AI- MANAGEMENT SYSTEM,13884.16,60.82457237,19552,1586208,154823,53,9.8,5.6,14.7,0.1,0,23,16.5,32.26264026,1007.6,0,1477,2,0,Winter,193.2692308
BARCELONA,102,11/13/2023,AI- MANAGEMENT SYSTEM,14132.59,61.98166147,19552,1586208,178543.7561,54,6.7,2.3,11,0.3,0,61,14.5,32.26264026,1006.8,0,1477,3,0,Winter,192.9018789
BARCELONA,102,11/14/2023,AI- MANAGEMENT SYSTEM,14306.28,62.44888158,19552,1586208,180999,49,7.1,4.7,11,0,0,354,12.2,32.26264026,1007.1,0,1477,4,0,Winter,198.7315011
BARCELONA,102,11/15/2023,AI- MANAGEMENT SYSTEM,14347.87,63.3338566,19552,1586208,170811.9268,49,7,2.3,12.6,0,0,323,15,32.26264026,1008.4,0,1477,5,0,Winter,206.5420561
BARCELONA,102,11/16/2023,AI- MANAGEMENT SYSTEM,12858.48,54.98914474,19552,1586208,153281,51,9.2,4.8,15.3,0,0,327,12,32.26264026,1009.3,0,1477,6,0,Winter,203.5805627
BARCELONA,102,11/17/2023,AI- MANAGEMENT SYSTEM,11207.97,47.76207237,19552,1586208,110939,59,7.2,3.8,11.9,0.3,0,62,19.2,32.26264026,1008.7,0,1477,0,0,Winter,197.9381443
BARCELONA,102,11/18/2023,AI- MANAGEMENT SYSTEM,14366.79,61.94026775,19552,1586208,163102.0976,66,3,1.7,5.1,3.7,0,67,14.2,32.26264026,1009.8,0,1477,1,0,Winter,203.8647343
BARCELONA,102,11/19/2023,AI- MANAGEMENT SYSTEM,14230.76,61.6077328,19552,1586208,191572,52,4.2,0.7,7.2,9.4,0,22,19.1,32.26264026,1003.9,0,1477,2,0,Winter,202.8747434
BARCELONA,102,11/20/2023,AI- MANAGEMENT SYSTEM,14771.37,64.41995952,19552,1586208,199337.8462,64,10.5,6.8,15.3,1.1,0,49,13.9,32.26264026,993.4,0,1477,3,0,Spring,201.9646366
BARCELONA,102,11/21/2023,AI- MANAGEMENT SYSTEM,14268.51,62.40375834,19552,1586208,196437.5352,55,12,10.1,15.3,2.6,0,271,24.3,32.26264026,998.2,0,1477,4,0,Spring,202.4144869
BARCELONA,102,11/22/2023,AI- MANAGEMENT SYSTEM,14866.87,64.56695397,19552,1586208,199022.8537,57,13.3,9.1,19.7,0,0,257,18,32.26264026,998.6,0,1477,5,0,Spring,201.171875
BARCELONA,102,11/23/2023,AI- MANAGEMENT SYSTEM,12614.8,54.75518797,19552,1586208,156525.2927,57,12.1,9.1,16.2,0,0,348,9.3,32.26264026,997.6,0,1477,6,0,Spring,203.517588
BARCELONA,102,11/24/2023,AI- MANAGEMENT SYSTEM,11058.96,47.24934211,19552,1586208,165602,52,11.3,8.1,16.8,2.1,0,292,16.1,32.26264026,993.5,0,1477,0,0,Spring,208.7378641
BARCELONA,102,11/25/2023,AI- MANAGEMENT SYSTEM,13452.54,58.88980263,19552,1586208,155594,54,12.2,8.9,17.7,0,0,308,15.7,32.26264026,996.6,0,1477,1,0,Spring,204.040404
BARCELONA,102,11/26/2023,AI- MANAGEMENT SYSTEM,13483.54,58.11267207,19552,1586208,155131.9231,55,11.3,6.4,17.6,0,0,327,16.4,32.26264026,1006.2,0,1477,2,0,Spring,198.019802
BARCELONA,102,11/27/2023,AI- MANAGEMENT SYSTEM,13856.45,60.89634697,19552,1586208,186272.5854,56,10.6,7.2,15.4,0.1,0,305,15.9,32.26264026,1010.6,0,1477,3,0,Spring,198.7628866
BARCELONA,102,11/28/2023,AI- MANAGEMENT SYSTEM,14316.77,62.63417004,19552,1586208,159780.2308,51,11.6,7.4,16,0,0,279,11.2,32.26264026,1012.2,0,1477,4,0,Spring,201.9607844
BARCELONA,102,11/29/2023,AI- MANAGEMENT SYSTEM,14929.5,65.59907895,19552,1586208,184856,56,14.3,11.4,18.2,0.8,0,233,14.7,32.26264026,1006.8,0,1477,5,0,Spring,200
BARCELONA,102,11/30/2023,AI- MANAGEMENT SYSTEM,12751.41,55.21927632,19552,1586208,160212,52,13.8,10.8,17.9,0.2,0,256,18.4,32.26264026,1001,0,1477,6,0,Spring,203.4229829
BARCELONA,102,12/1/2023,AI- MANAGEMENT SYSTEM,10908.59,46.70483404,19552,1586208,141460.9756,60,15,11,20.5,0,0,266,20.2,32.26264026,1008.5,0,1477,0,0,Spring,200
BARCELONA,102,12/2/2023,AI- MANAGEMENT SYSTEM,13667.71,59.67825658,19552,1586208,155215,60,11.5,8.3,16.6,0,0,299,13.3,32.26264026,1015.2,0,1477,1,0,Spring,203.02267
BARCELONA,102,12/3/2023,AI- MANAGEMENT SYSTEM,14375.51,62.73619434,19552,1586208,184215.8462,62,11.7,7.7,15.9,0.1,0,292,12.1,32.26264026,1010.8,0,1477,2,0,Spring,202.1276596
BARCELONA,102,12/4/2023,AI- MANAGEMENT SYSTEM,14383.78,62.54042763,19552,1586208,189095,60,14.3,12.1,19.7,0,0,259,15.4,32.26264026,999.8,0,1477,3,0,Spring,203.7344398
BARCELONA,102,12/5/2023,AI- MANAGEMENT SYSTEM,14419.31,62.13924813,19552,1586208,221426.6585,53,12.8,9.2,17.7,0,0,289,13.8,32.26264026,1002.9,0,1477,4,0,Spring,198.6135182
BARCELONA,102,12/6/2023,AI- MANAGEMENT SYSTEM,14044.87,61.84222997,19552,1586208,171969.9512,48,10.4,6.7,15.4,2,0,286,14,32.26264026,999.7,0,1477,5,0,Spring,200
BARCELONA,102,12/7/2023,AI- MANAGEMENT SYSTEM,12659.29,54.60197368,19552,1586208,161364,49,9.3,5.4,15,0,0,340,12.9,32.26264026,1000.2,0,1477,6,0,Spring,201.4423077
BARCELONA,102,12/8/2023,AI- MANAGEMENT SYSTEM,13163.87,56.12517514,19552,1586208,171981.9512,60,10.1,6.3,15.7,29.7,0,332,18.8,32.26264026,1004.3,0,1477,0,0,Spring,203.6613272
BARCELONA,102,12/9/2023,AI- MANAGEMENT SYSTEM,14158.54,61.18243421,19552,1586208,165987,52,7.7,2.6,13.9,0,0,337,13.8,32.26264026,1006,0,1477,1,0,Spring,204.2654028
BARCELONA,102,12/10/2023,AI- MANAGEMENT SYSTEM,13979.73,61.65717105,19552,1586208,206419,59,9.1,4.1,14.9,0,0,351,13.2,32.26264026,1017.3,0,1477,2,0,Spring,196.6972477
BARCELONA,102,12/11/2023,AI- MANAGEMENT SYSTEM,14265.61,62.53717105,19552,1586208,152126,51,9.8,3.6,17.5,0,0,328,14.8,32.26264026,1017.7,0,1477,3,0,Spring,202.0460358
BARCELONA,102,12/12/2023,AI- MANAGEMENT SYSTEM,14485.38,62.5274051,19552,1586208,185115.561,58,11.1,6.6,17.1,3.3,0,21,14.8,32.26264026,1008.2,0,1477,4,0,Spring,199.1683992
BARCELONA,102,12/13/2023,AI- MANAGEMENT SYSTEM,14332.41,62.97789474,19552,1586208,187548,53,8.5,7.1,10,28.5,0,354,18.2,32.26264026,996.6,0,1477,5,0,Spring,197.5659229
BARCELONA,102,12/14/2023,AI- MANAGEMENT SYSTEM,13176.09,56.32868421,19552,1586208,143263,43,10.4,8.5,14,0,0,355,12.4,32.26264026,1007,0,1477,6,0,Spring,203.2786885
BARCELONA,102,12/15/2023,AI- MANAGEMENT SYSTEM,8710.14,37.92923341,19552,1586208,8087.7826,53,11.2,6.6,17.5,0,0,351,15.4,32.26264026,1015.4,0,1477,0,0,Spring,249.9999992
BARCELONA,102,12/16/2023,AI- MANAGEMENT SYSTEM,12504.67,53.3943585,19552,1586208,111723.1815,54,11.7,7.7,16.1,0,0,311,15.9,32.26264026,1020.1,0,1477,1,0,Spring,200
BARCELONA,102,12/17/2023,AI- MANAGEMENT SYSTEM,13980.45,60.91834008,19552,1586208,151255,55,14.6,11.3,19.7,0,0,309,14.9,32.26264026,1015.1,0,1477,2,0,Spring,202.0725388
BARCELONA,102,12/18/2023,AI- MANAGEMENT SYSTEM,14262.7,62.07121458,19552,1586208,204367.8462,54,13.5,11.7,17.1,0,0,136,12.4,32.26264026,1009.7,0,1477,3,0,Spring,200.3802282
BARCELONA,102,12/19/2023,AI- MANAGEMENT SYSTEM,15099.16,66.23417004,19552,1586208,167544.0769,61,13.3,10.4,19.3,0,0,273,17.4,32.26264026,1004,0,1477,4,0,Spring,201.3986014
BARCELONA,102,12/20/2023,AI- MANAGEMENT SYSTEM,15530.68,68.22243421,19552,1586208,170222,52,13.2,10.1,18.6,0,0,292,25.6,32.26264026,1004.4,0,1477,5,0,Spring,204.1570439
BARCELONA,102,12/21/2023,AI- MANAGEMENT SYSTEM,13098.12,57.36117734,19552,1586208,151491.8537,46,11.6,7.5,17,0,0,305,14.6,32.26264026,1016.6,0,1477,6,0,Spring,200.511509
BARCELONA,102,12/22/2023,AI- MANAGEMENT SYSTEM,11083.57,48.07325658,19552,1586208,115939,54,12.8,8.4,18.6,0,0,49,13.2,32.26264026,1012.1,0,1477,0,0,Spring,189.3081761
BARCELONA,102,12/23/2023,AI- MANAGEMENT SYSTEM,13372.73,58.51511829,19552,1586208,165793.4878,53,13.9,11.7,16.9,0,0,283,16.3,32.26264026,1008.7,0,1477,1,0,Spring,196.3386728
BARCELONA,102,12/24/2023,AI- MANAGEMENT SYSTEM,13731.39,59.96049342,19552,1586208,161757,57,16.4,12.6,23.5,0,0,252,18.5,32.26264026,1010.1,0,1477,2,0,Spring,192.6605505
BARCELONA,102,12/25/2023,AI- MANAGEMENT SYSTEM,13761.28,59.97279605,19552,1586208,197555,50,14.7,11.3,19.5,0,0,229,10.4,32.26264026,1018.6,0,1477,3,0,Spring,198.4526112
BARCELONA,102,12/26/2023,AI- MANAGEMENT SYSTEM,12730.34,56.11137723,19552,1586208,160773.0488,55,13.3,9.5,17.4,0,0,39,15.2,32.26264026,1016.3,0,1477,4,0,Spring,201.9417476
BARCELONA,102,12/27/2023,AI- MANAGEMENT SYSTEM,9580,41.71171053,19552,1586208,4298,63,14.8,13.6,17.8,4.2,0,71,37.1,32.26264026,1010.5,0,1477,5,0,Spring,440
BARCELONA,102,12/28/2023,AI- MANAGEMENT SYSTEM,10526.34,45.62792763,19552,1586208,138661,61,13.6,12.4,15.6,1.3,0,35,20.5,32.26264026,1004.6,0,1477,6,0,Spring,201.1173184
BARCELONA,102,12/29/2023,AI- MANAGEMENT SYSTEM,9767.93,41.81302632,19552,1586208,108235,50,12.9,9.7,17.2,0,0,279,11.6,32.26264026,1007.1,0,1477,0,0,Spring,205.8608059
BARCELONA,102,12/30/2023,AI- MANAGEMENT SYSTEM,10048.7,43.18115132,19552,1586208,87064,54,12.2,7.3,16.8,23.1,0,254,12.2,32.26264026,1004.5,0,1477,1,0,Spring,210.2325581
BARCELONA,102,12/31/2023,AI- MANAGEMENT SYSTEM,14272.8,61.37203947,19552,1586208,174462,57,12.4,9.3,15.7,5.7,0,148,19.8,32.26264026,994.4,0,1477,2,0,Spring,203.1390135
BANGALORE,741,1/1/2016,CONVENTIONAL METHOD,75042.25,30.75,1196,28910,30106,95,20.1,15.7,28.4,0.1,0,170.5,10,0,1011.25,0,14247,-1,0,Spring,4659.058824
BANGALORE,741,1/2/2016,CONVENTIONAL METHOD,72132.25,31.5,1196,28905,30101,92,20.8,12.9,28.3,0.1,0,170.5,10,0,1011.25,0,14273,-1,1,Spring,1539.666667
BANGALORE,741,1/3/2016,CONVENTIONAL METHOD,72607,29.9375,1056,28730,29786,116,21.4,13.7,29,0.1,0,170.5,10,0,1011.25,0,14299,-1,0,Spring,1324.588235
BANGALORE,741,1/4/2016,CONVENTIONAL METHOD,78755.75,30.8125,981,20910,21891,116,21.5,15.2,29,0.1,0,170.5,10,0,1011.25,0,14325,-1,0,Spring,1324.588235
BANGALORE,741,1/5/2016,CONVENTIONAL METHOD,82717.25,29.375,1041,20587.5,21628.5,117,20.9,14.7,28.4,0.1,0,170.5,10,0,1011.25,0,14351,-1,0,Spring,1324.588235
BANGALORE,741,1/6/2016,CONVENTIONAL METHOD,77964,32,1188,28725,29913,121,21.7,15.4,28.7,0.1,0,170.5,10,0,1011.25,0,14377,-1,0,Spring,945.0909091
BANGALORE,741,1/7/2016,CONVENTIONAL METHOD,71626.5,30.125,1188,28727.5,29915.5,101,21,17,28.7,0.1,0,170.5,10,0,1011.25,0,14403,-1,0,Spring,4912.533333
BANGALORE,741,1/8/2016,CONVENTIONAL METHOD,69074.75,29.6875,1188,28677.5,29865.5,55,20.4,16.2,27.6,0.1,0,170.5,10,0,1011.25,0,14428,-1,0,Spring,1205.111111
BANGALORE,741,1/9/2016,CONVENTIONAL METHOD,75142.5,30.75,1195,28677.5,29872.5,133,20.7,15.1,28.4,0.1,0,170.5,10,0,1011.25,0,14454,-1,0,Spring,1074.745098
BANGALORE,741,1/10/2016,CONVENTIONAL METHOD,70080.5,31,1196,28852.5,30048.5,106,20.9,15.3,28.4,0.1,0,170.5,10,0,1011.25,0,14479,-1,1,Spring,1589.764706
BANGALORE,741,1/11/2016,CONVENTIONAL METHOD,68909.75,29.625,1056,21087.5,22143.5,177,20.9,15,28.1,0.1,0,170.5,10,0,1011.25,0,14504,-1,1,Spring,812.0869565
BANGALORE,741,1/12/2016,CONVENTIONAL METHOD,79099,27.1875,1056,20765,21821,129,21.4,15.2,28.5,0.1,0,170.5,10,0,1011.25,0,14528,-1,0,Spring,1324.588235
BANGALORE,741,1/13/2016,CONVENTIONAL METHOD,73544.25,30.5,1056,29107.5,30163.5,152,20.4,15.7,28.5,0.1,0,170.5,10,0,1011.25,0,14552,-1,1,Spring,1324.588235
BANGALORE,741,1/14/2016,CONVENTIONAL METHOD,65746.25,32.1875,1197,29107.5,30304.5,155,21.2,15,27.2,0.1,0,170.5,10,0,1011.25,0,14576,-1,1,Spring,426
BANGALORE,741,1/15/2016,CONVENTIONAL METHOD,72887.75,30.3125,1197,29110,30307,116,20.7,15.2,28.2,0.1,0,170.5,10,0,1011.25,0,14600,-1,0,Spring,1324.588235
BANGALORE,741,1/16/2016,CONVENTIONAL METHOD,69566,30,1197,29112.5,30309.5,136,21.5,15.4,27.5,0.1,0,170.5,10,0,1011.25,0,14623,-1,0,Spring,1324.588235
BANGALORE,741,1/17/2016,CONVENTIONAL METHOD,72841.5,29.3125,1197,29115,30312,210,21.3,16,28.7,0.1,0,170.5,10,0,1011.25,0,14646,-1,0,Spring,1153.365854
BANGALORE,741,1/18/2016,CONVENTIONAL METHOD,75522,28.9375,1057,21097.5,22154.5,140,22,16.2,29,0.1,0,170.5,10,0,1011.25,0,14668,-1,1,Spring,1324.588235
BANGALORE,741,1/19/2016,CONVENTIONAL METHOD,64817.5,32.25,982,16437.5,17419.5,140,21.6,17.8,28.4,0.5,0,170.5,10,0,1011.25,0,14690,-1,0,Spring,734.9473684
BANGALORE,741,1/20/2016,CONVENTIONAL METHOD,71630,30.4375,1041,25682.5,26723.5,175,21.2,20.1,25.9,0.5,0,170.5,10,0,1011.25,0,14711,-1,1,Spring,1324.588235
BANGALORE,741,1/21/2016,CONVENTIONAL METHOD,72939.25,32.625,1189,25757.5,26946.5,95,22.6,19,29.7,4.3,0,170.5,10,0,1011.25,0,14732,-1,1,Spring,1020.484848
BANGALORE,741,1/22/2016,CONVENTIONAL METHOD,71124.75,31.9375,1189,25767.5,26956.5,125,21.1,18.2,28.7,0,0,170.5,10,0,1011.25,0,14753,-1,0,Spring,1387.862069
BANGALORE,741,1/23/2016,CONVENTIONAL METHOD,68033.5,31.875,1189,25767.5,26956.5,146,21.7,18.5,25.3,0.1,0,170.5,10,0,1011.25,0,14772,-1,0,Spring,1324.588235
BANGALORE,741,1/24/2016,CONVENTIONAL METHOD,70196,30.4375,1196,25770,26966,85,22.1,18.5,29.7,0.1,0,170.5,10,0,1011.25,0,14792,-1,0,Spring,1430.857143
BANGALORE,741,1/25/2016,CONVENTIONAL METHOD,68793,30.3125,1197,18592.5,19789.5,106,23,18.5,29.2,0.1,0,170.5,10,0,1011.25,0,14810,-1,1,Spring,1427.166667
BANGALORE,741,1/26/2016,CONVENTIONAL METHOD,70682.5,29.4375,1057,16442.5,17499.5,121,23.2,18.9,28.9,0.1,0,170.5,10,0,1011.25,0,14828,-1,1,Spring,2123.68
BANGALORE,741,1/27/2016,CONVENTIONAL METHOD,75265.75,31.5,1057,25775,26832,106,23.4,19,29.3,0.1,0,170.5,10,0,1011.25,0,14846,-1,0,Spring,541.7777778
BANGALORE,741,1/28/2016,CONVENTIONAL METHOD,70324.25,32.75,1057,25767.5,26824.5,137,23.8,17.7,29.7,0.1,0,170.5,10,0,1011.25,0,14862,-1,0,Spring,1324.588235
BANGALORE,741,1/29/2016,CONVENTIONAL METHOD,73471.5,33.3125,1198,25777.5,26975.5,241,23.7,17.9,31.6,0.1,0,170.5,10,0,1011.25,0,14878,-1,0,Spring,1403.885714
BANGALORE,741,1/30/2016,CONVENTIONAL METHOD,75943.25,30.0625,1198,25777.5,26975.5,157,22.8,17.1,30.7,0.1,0,170.5,10,0,1011.25,0,14894,-1,0,Spring,3383.619048
BANGALORE,741,1/31/2016,CONVENTIONAL METHOD,78549.5,31.0625,1198,25780,26978,196,23.2,16.4,29.7,0.1,0,170.5,10,0,1011.25,0,14908,-1,0,Spring,1324.588235
BANGALORE,741,2/1/2016,CONVENTIONAL METHOD,78663.5,32.0625,1198,18600,19798,148,23.4,16.4,31.4,0.1,0,170.5,10,0,1011.25,0,14922,-1,0,Spring,1324.588235
BANGALORE,741,2/2/2016,CONVENTIONAL METHOD,72092.75,29.5625,1057,16450,17507,145,23.7,16.3,31.9,0.1,0,170.5,10,0,1011.25,0,14935,-1,0,Spring,1675.851852
BANGALORE,741,2/3/2016,CONVENTIONAL METHOD,65089.25,29,969,25785,26754,152,23.6,16.2,32.2,0.1,0,170.5,10,0,1011.25,0,14948,-1,1,Spring,1444.8
BANGALORE,741,2/4/2016,CONVENTIONAL METHOD,72422,32.75,1027,25777.5,26804.5,134,23.5,17.3,31.2,0.1,0,170.5,10,0,1011.25,0,14960,-1,1,Spring,1324.588235
BANGALORE,741,2/5/2016,CONVENTIONAL METHOD,77048,30.1875,1172,25787.5,26959.5,138,23.6,16.7,30.7,0.1,0,170.5,10,0,1011.25,0,14970,-1,1,Spring,2734
BANGALORE,741,2/6/2016,CONVENTIONAL METHOD,74810.5,31.8125,1172,25787.5,26959.5,124,22.9,16.6,29.8,0.1,0,170.5,10,0,1011.25,0,14981,-1,1,Spring,1239.4
BANGALORE,741,2/7/2016,CONVENTIONAL METHOD,75698.25,29.25,1172,25787.5,26959.5,181,23.3,17.3,31.2,0.1,0,170.5,10,0,1011.25,0,14990,-1,1,Spring,1324.588235
BANGALORE,741,2/8/2016,CONVENTIONAL METHOD,74217.25,30.625,1179,18607.5,19786.5,155,25.3,19.2,29.7,0.1,0,170.5,10,0,1011.25,0,14998,-1,1,Spring,1324.588235
BANGALORE,741,2/9/2016,CONVENTIONAL METHOD,69713.5,29.875,1181,16455,17636,149,24.3,18.6,31.7,0.1,0,170.5,10,0,1011.25,0,15006,-1,1,Spring,2072.133333
BANGALORE,741,2/10/2016,CONVENTIONAL METHOD,68109.75,30.6875,1042,25787.5,26829.5,201,24.6,18.3,31.6,0.1,0,170.5,10,0,1011.25,0,15013,-1,1,Spring,866.2222222
BANGALORE,741,2/11/2016,CONVENTIONAL METHOD,78088.75,26.5625,1042,25785,26827,192,24.9,19.8,31.8,0.1,0,170.5,10,0,1011.25,0,15019,-1,0,Spring,1324.588235
BANGALORE,741,2/12/2016,CONVENTIONAL METHOD,76904.5,33.6875,1042,25795,26837,146,24.7,19.6,32.4,0.1,0,170.5,10,0,1011.25,0,15024,-1,1,Spring,1623.111111
BANGALORE,741,2/13/2016,CONVENTIONAL METHOD,73186,29.75,1181,25795,26976,166,24.8,19.5,31.9,0.1,0,170.5,10,0,1011.25,0,15028,-1,0,Spring,3860.380952
BANGALORE,741,2/14/2016,CONVENTIONAL METHOD,70077.5,28.375,1181,25797.5,26978.5,137,24.1,19,32.1,0.1,0,170.5,10,0,1011.25,0,15032,-1,0,Spring,1967.230769
BANGALORE,741,2/15/2016,CONVENTIONAL METHOD,70782.5,30.875,1181,18615,19796,210,23.1,17.3,31.2,0.1,0,170.5,10,0,1011.25,0,15035,-1,0,Spring,1531.675676
BANGALORE,741,2/16/2016,CONVENTIONAL METHOD,72823.75,28.9375,1181,16462.5,17643.5,76,24,18.7,29.8,0.1,0,170.5,10,0,1011.25,0,15036,-1,0,Spring,796.372093
BANGALORE,741,2/17/2016,CONVENTIONAL METHOD,82878,29.875,1042,25730,26772,133,23.5,18.4,31.1,0.1,0,170.5,10,0,1011.25,0,15037,-1,1,Spring,1701
BANGALORE,741,2/18/2016,CONVENTIONAL METHOD,76202.75,31.8125,954,25795,26749,121,23.4,19.3,30.5,0.1,0,170.5,10,0,1011.25,0,15037,-1,0,Spring,606.2745098
BANGALORE,741,2/19/2016,CONVENTIONAL METHOD,76698.25,31.75,1012,25805,26817,124,24.8,18,29.7,0.1,0,170.5,10,0,1011.25,0,15037,-1,0,Spring,1324.588235
BANGALORE,741,2/20/2016,CONVENTIONAL METHOD,73082.25,29.8125,1155,25805,26960,115,26.2,19.6,29.7,0.1,0,170.5,10,0,1011.25,0,15035,-1,0,Spring,1432.923077
BANGALORE,741,2/21/2016,CONVENTIONAL METHOD,74343.25,29.5,1155,25800,26955,144,26.9,20.2,33.2,0.1,0,170.5,10,0,1011.25,0,15033,-1,0,Spring,1300.444444
BANGALORE,741,2/22/2016,CONVENTIONAL METHOD,71607.75,31.3125,1155,18622.5,19777.5,150,27.9,21.1,34.6,0.1,0,170.5,10,0,1011.25,0,15029,-1,0,Spring,1324.588235
BANGALORE,741,2/23/2016,CONVENTIONAL METHOD,75353.25,29.1875,1162,16467.5,17629.5,164,25.9,18.9,35.5,0.1,0,170.5,10,0,1011.25,0,15025,-1,0,Spring,1324.588235
BANGALORE,741,2/24/2016,CONVENTIONAL METHOD,66190.5,31.9375,1164,25812.5,26976.5,220,26,20.5,34.2,0.1,0,170.5,10,0,1011.25,0,15020,-1,1,Spring,1324.588235
BANGALORE,741,2/25/2016,CONVENTIONAL METHOD,75156,30.75,1027,25805,26832,174,26.5,22.3,33.4,0.1,0,170.5,10,0,1011.25,0,15015,-1,1,Spring,1319.179487
BANGALORE,741,2/26/2016,CONVENTIONAL METHOD,72549,30.5,1027,25815,26842,116,24.9,20.5,33.5,0.1,0,170.5,10,0,1011.25,0,15008,-1,0,Spring,889.4054054
BANGALORE,741,2/27/2016,CONVENTIONAL METHOD,66732,31.0625,1027,25812.5,26839.5,77,25,18.7,31.3,0.1,0,170.5,10,0,1011.25,0,15001,-1,1,Spring,1324.588235
BANGALORE,741,2/28/2016,CONVENTIONAL METHOD,75448.5,30.25,1164,25820,26984,94,24.4,19.9,31.8,0.1,0,170.5,10,0,1011.25,0,14993,-1,1,Spring,715.2727273
BANGALORE,741,2/29/2016,CONVENTIONAL METHOD,72611,30.375,974,25135,26109,106,24.3,19.7,31.2,0.1,0,170.5,10,0,1011.25,0,14984,-1,0,Spring,1324.588235
BANGALORE,741,3/1/2016,CONVENTIONAL METHOD,75561,30.5625,1164,18630,19794,133,24.7,18.9,30.7,0.1,0,170.5,10,0,1011.25,0,14974,-1,0,Spring,1029.513514
BANGALORE,741,3/2/2016,CONVENTIONAL METHOD,72265.5,30.5625,1164,16475,17639,114,24.6,19.7,31.5,0.1,0,170.5,10,0,1011.25,0,14964,-1,0,Spring,1390.697674
BANGALORE,741,3/3/2016,CONVENTIONAL METHOD,73905,31.8125,1164,25817.5,26981.5,134,25.4,19.6,29.7,0.1,0,170.5,10,0,1011.25,0,14953,-1,1,Spring,1381.939394
BANGALORE,741,3/4/2016,CONVENTIONAL METHOD,72739.5,32.4375,1028,25812.5,26840.5,134,25.6,18.4,32.8,0.1,0,170.5,10,0,1011.25,0,14941,-1,0,Spring,826.1463415
BANGALORE,741,3/5/2016,CONVENTIONAL METHOD,81120.25,30.25,941,25822.5,26763.5,144,25.6,18.8,34,0.1,0,170.5,10,0,1011.25,0,14928,-1,0,Spring,1324.588235
BANGALORE,741,3/6/2016,CONVENTIONAL METHOD,72056.25,32.0625,997,25822.5,26819.5,113,25.6,18.7,33.4,0.1,0,170.5,10,0,1011.25,0,14915,-1,0,Spring,1324.588235
BANGALORE,741,3/7/2016,CONVENTIONAL METHOD,71433.5,31.25,1139,25825,26964,110,25.4,18.7,33.4,0.1,0,170.5,10,0,1011.25,0,14901,-1,0,Spring,1503.727273
BANGALORE,741,3/8/2016,CONVENTIONAL METHOD,78038.25,32.75,1139,18637.5,19776.5,116,25.7,18.8,33.2,0.1,0,170.5,10,0,1011.25,0,14887,-1,0,Spring,2295.172414
BANGALORE,741,3/9/2016,CONVENTIONAL METHOD,72473.75,31.4375,1139,16482.5,17621.5,122,26.4,19.5,34.3,0.1,0,170.5,10,0,1011.25,0,14871,-1,0,Spring,1324.588235
BANGALORE,741,3/10/2016,CONVENTIONAL METHOD,76007.5,30.875,1145,28882.5,30027.5,151,26.7,20.6,34.9,0.1,0,170.5,10,0,1011.25,0,14856,-1,1,Spring,738.2857143
